618;"46,05341362";"14,51253063";"OŠ LEDINA";"KOMENSKEGA 19";1000;"LJUBLJANA-dosta";;3;7
625;"45,79635974";"14,35685392";"OŠ CERKNICA";"CESTA 4. MAJA";1380;"CERKNICA";;96;110
627;"46,05698845";"14,83247274";"OŠ LITIJA";"CESTA KOMANDANTA STANETA 2";1270;"LITIJA";;73;114
641;"45,94579273";"14,80822035";"OŠ STIČNA";"CESTA II. GRUPE ODREDO";1295;"IVANČNA GORIC";;63;73
653;"45,88762115";"13,73781285";"OŠ DORNBERK";"GREGORČIČEVA ULICA 30";5294;"DORNBERK";;194;191
659;"46,02380983";"14,87978094";"OŠ VELIKA KOSTREVNICA";"VEL.KOSTREVNICA 27";1275;"ŠMARTNO PRI L";;114;162
661;"46,05667613";"14,41196637";"OŠ DOBROVA";"CESTA 7. MAJA 20";1356;"DOBROVA";;27;60
673;"46,16746697";"14,43052632";"OŠ SIMON JENKO";"SMLEDNIK 73";1216;"SMLEDNIK";;46;73
693;"46,05493254";"14,55880955";"POSLOVNI CENTER FUŽINE";"NOVE FUŽINE 33";1000;"LJUBLJANA-dosta";;9;14
693;"46,05493254";"14,55880955";"POSLOVNI CENTER FUŽINE";"NOVE FUŽINE 33";1000;"LJUBLJANA";;9;14
699;"46,06840133";"14,60560081";"MESNINE DEŽELE KRANJ. (PETEK)";"AGROKOMBINATSKA ULICA 63";1260;"LJ-POLJE";;20;42
702;"45,99018338";"14,56545364";"PEKARNA PEČJAK";"DOLENJSKA CESTA 442";1291;"ŠKOFLJICA";;22;56
702;"45,99018338";"14,56545364";"PEKARNA PEČJAK";"DOLENJSKA CESTA 442";1291;"ŠKOFLJICA";;22;56
702;"45,99018338";"14,56545364";"PEKARNA PEČJAK";"DOLENJSKA CESTA 442";1291;"ŠKOFLJICA";;22;56
722;"46,22138515";"14,6132747";"ZDRAVSTVENI DOM KAMNIK";"NOVI TRG 26";1240;"KAMNIK";;43;74
723;"46,10734207";"14,61061525";"AHAC&CO, d.o.o. - prej AVTOSERVIS PIŽEM s.p.";"MALA LOKA 15";1230;"DOMŽALE";;26;42
723;"46,10734207";"14,61061525";"AHAC&CO, d.o.o. - prej AVTOSERVIS PIŽEM s.p.";"MALA LOKA 15";1230;"DOMŽALE";;26;42
742;"46,09908549";"14,54086894";"NEFRODIAL";"BRNČIČEVA ULICA 13";1000;"LJUBLJANA";;15;23
